k,date,weekday,month,publication_hour,kind,j,lead_hours,h_start,h_end,interval_start,interval_end,n_valid_slots,valid,b_kW,y_kW
194,2025-07-14,0,2025-07,12,hour,0,1,72,77,2025-07-14 12:00:00,2025-07-14 13:00:00,6,True,106.4297633780064,-138.93450497509124
195,2025-07-15,1,2025-07,12,hour,0,1,72,77,2025-07-15 12:00:00,2025-07-15 13:00:00,6,True,65.39866700318014,-128.15497705728345
196,2025-07-16,2,2025-07,12,hour,0,1,72,77,2025-07-16 12:00:00,2025-07-16 13:00:00,6,True,9.472698994960714,32.59861793893879
197,2025-07-17,3,2025-07,12,hour,0,1,72,77,2025-07-17 12:00:00,2025-07-17 13:00:00,6,True,-33.77426922747812,-184.55893577561847
198,2025-07-18,4,2025-07,12,hour,0,1,72,77,2025-07-18 12:00:00,2025-07-18 13:00:00,6,True,-360.5446694375739,-219.87949529155762
199,2025-07-19,5,2025-07,12,hour,0,1,72,77,2025-07-19 12:00:00,2025-07-19 13:00:00,6,True,72.30878015757253,31.810901740782054
200,2025-07-20,6,2025-07,12,hour,0,1,72,77,2025-07-20 12:00:00,2025-07-20 13:00:00,6,True,144.306122625938,1.4534289585130864
201,2025-07-21,0,2025-07,12,hour,0,1,72,77,2025-07-21 12:00:00,2025-07-21 13:00:00,6,True,-12.076130975772989,72.61055153402019
202,2025-07-22,1,2025-07,12,hour,0,1,72,77,2025-07-22 12:00:00,2025-07-22 13:00:00,6,True,-30.701043643343535,8.037585646989706
203,2025-07-23,2,2025-07,12,hour,0,1,72,77,2025-07-23 12:00:00,2025-07-23 13:00:00,6,True,-9.284767562204555,-32.61368425298375
204,2025-07-24,3,2025-07,12,hour,0,1,72,77,2025-07-24 12:00:00,2025-07-24 13:00:00,6,True,-121.47015420480511,122.42756403230503
205,2025-07-25,4,2025-07,12,hour,0,1,72,77,2025-07-25 12:00:00,2025-07-25 13:00:00,6,True,14.658924302850133,14.882737265905234
206,2025-07-26,5,2025-07,12,hour,0,1,72,77,2025-07-26 12:00:00,2025-07-26 13:00:00,6,True,-18.810269410234316,58.259423412335764
207,2025-07-27,6,2025-07,12,hour,0,1,72,77,2025-07-27 12:00:00,2025-07-27 13:00:00,6,True,-290.90440921239104,-35.79427866875525
208,2025-07-28,0,2025-07,12,hour,0,1,72,77,2025-07-28 12:00:00,2025-07-28 13:00:00,6,True,1.5031396880520635,-24.855412329201346
209,2025-07-29,1,2025-07,12,hour,0,1,72,77,2025-07-29 12:00:00,2025-07-29 13:00:00,6,True,-206.8672616818823,-159.8346257339243
210,2025-07-30,2,2025-07,12,hour,0,1,72,77,2025-07-30 12:00:00,2025-07-30 13:00:00,6,True,-236.12191203744123,26.37107919787498
211,2025-07-31,3,2025-07,12,hour,0,1,72,77,2025-07-31 12:00:00,2025-07-31 13:00:00,6,True,-101.30007276550971,-204.41284929094718
212,2025-08-01,4,2025-08,12,hour,0,1,72,77,2025-08-01 12:00:00,2025-08-01 13:00:00,6,True,25.428382901882742,-64.66235894899637
213,2025-08-02,5,2025-08,12,hour,0,1,72,77,2025-08-02 12:00:00,2025-08-02 13:00:00,6,True,-283.54292617925597,-102.32197369041842
214,2025-08-03,6,2025-08,12,hour,0,1,72,77,2025-08-03 12:00:00,2025-08-03 13:00:00,6,True,-68.66097294201943,-99.30858967551269
215,2025-08-04,0,2025-08,12,hour,0,1,72,77,2025-08-04 12:00:00,2025-08-04 13:00:00,6,True,164.89086922548236,3.93156102728229
216,2025-08-05,1,2025-08,12,hour,0,1,72,77,2025-08-05 12:00:00,2025-08-05 13:00:00,6,True,-183.95468549377665,-154.75766413549567
217,2025-08-06,2,2025-08,12,hour,0,1,72,77,2025-08-06 12:00:00,2025-08-06 13:00:00,6,True,-185.5430236144169,-122.98771884389073
218,2025-08-07,3,2025-08,12,hour,0,1,72,77,2025-08-07 12:00:00,2025-08-07 13:00:00,6,True,-192.12814572446163,-225.17372902551688
219,2025-08-08,4,2025-08,12,hour,0,1,72,77,2025-08-08 12:00:00,2025-08-08 13:00:00,6,True,-151.8573593951255,-66.11404539365033
220,2025-08-09,5,2025-08,12,hour,0,1,72,77,2025-08-09 12:00:00,2025-08-09 13:00:00,6,True,-151.4548643197811,-165.19638411689425
221,2025-08-10,6,2025-08,12,hour,0,1,72,77,2025-08-10 12:00:00,2025-08-10 13:00:00,6,True,110.72267193782379,133.971409199073
222,2025-08-11,0,2025-08,12,hour,0,1,72,77,2025-08-11 12:00:00,2025-08-11 13:00:00,6,True,-139.48156622306502,-71.38812117255536
223,2025-08-12,1,2025-08,12,hour,0,1,72,77,2025-08-12 12:00:00,2025-08-12 13:00:00,6,True,-87.27340611004622,-108.54746060462473
224,2025-08-13,2,2025-08,12,hour,0,1,72,77,2025-08-13 12:00:00,2025-08-13 13:00:00,6,True,100.4473765469799,27.810796663930734
225,2025-08-14,3,2025-08,12,hour,0,1,72,77,2025-08-14 12:00:00,2025-08-14 13:00:00,6,True,-129.51518263011894,-72.00723460527873
226,2025-08-15,4,2025-08,12,hour,0,1,72,77,2025-08-15 12:00:00,2025-08-15 13:00:00,6,True,-43.752417042176525,-193.61379059034667
227,2025-08-16,5,2025-08,12,hour,0,1,72,77,2025-08-16 12:00:00,2025-08-16 13:00:00,6,True,-65.3780265058283,-66.38010214825415
228,2025-08-17,6,2025-08,12,hour,0,1,72,77,2025-08-17 12:00:00,2025-08-17 13:00:00,6,True,-233.58346779487542,-129.7993947229185
229,2025-08-18,0,2025-08,12,hour,0,1,72,77,2025-08-18 12:00:00,2025-08-18 13:00:00,6,True,-233.85501286830308,-106.86385763325309
230,2025-08-19,1,2025-08,12,hour,0,1,72,77,2025-08-19 12:00:00,2025-08-19 13:00:00,6,True,-127.1139454336347,-142.01731412053914
231,2025-08-20,2,2025-08,12,hour,0,1,72,77,2025-08-20 12:00:00,2025-08-20 13:00:00,6,True,-189.4779600918505,-317.27308134904297
232,2025-08-21,3,2025-08,12,hour,0,1,72,77,2025-08-21 12:00:00,2025-08-21 13:00:00,6,True,-47.57130322579784,-107.84885390397206
233,2025-08-22,4,2025-08,12,hour,0,1,72,77,2025-08-22 12:00:00,2025-08-22 13:00:00,6,True,-33.65315456761247,-182.7210828640806
234,2025-08-23,5,2025-08,12,hour,0,1,72,77,2025-08-23 12:00:00,2025-08-23 13:00:00,6,True,-77.46388676173812,9.414752335707968
235,2025-08-24,6,2025-08,12,hour,0,1,72,77,2025-08-24 12:00:00,2025-08-24 13:00:00,6,True,-33.00129804405636,-45.78008800439284
236,2025-08-25,0,2025-08,12,hour,0,1,72,77,2025-08-25 12:00:00,2025-08-25 13:00:00,6,True,-143.5546108343718,-110.72149188104656
237,2025-08-26,1,2025-08,12,hour,0,1,72,77,2025-08-26 12:00:00,2025-08-26 13:00:00,6,True,37.61441136670843,3.942757298035758
238,2025-08-27,2,2025-08,12,hour,0,1,72,77,2025-08-27 12:00:00,2025-08-27 13:00:00,6,True,115.67757101491254,-81.59404291907806
239,2025-08-28,3,2025-08,12,hour,0,1,72,77,2025-08-28 12:00:00,2025-08-28 13:00:00,6,True,-1.6957994591431695,13.991625844913566
240,2025-08-29,4,2025-08,12,hour,0,1,72,77,2025-08-29 12:00:00,2025-08-29 13:00:00,6,True,-60.92548050104688,-116.04173170864276
241,2025-08-30,5,2025-08,12,hour,0,1,72,77,2025-08-30 12:00:00,2025-08-30 13:00:00,6,True,10.34385394594915,-185.23239104757886
242,2025-08-31,6,2025-08,12,hour,0,1,72,77,2025-08-31 12:00:00,2025-08-31 13:00:00,6,True,-143.24415809187212,49.47557998861612
243,2025-09-01,0,2025-09,12,hour,0,1,72,77,2025-09-01 12:00:00,2025-09-01 13:00:00,6,True,-252.10488736318953,-466.0343045064422
244,2025-09-02,1,2025-09,12,hour,0,1,72,77,2025-09-02 12:00:00,2025-09-02 13:00:00,6,True,-253.70769533923416,-388.70851712487
245,2025-09-03,2,2025-09,12,hour,0,1,72,77,2025-09-03 12:00:00,2025-09-03 13:00:00,6,True,-369.5230051076305,-385.1545751901099
246,2025-09-04,3,2025-09,12,hour,0,1,72,77,2025-09-04 12:00:00,2025-09-04 13:00:00,6,True,143.85733602088385,112.44732256873567
247,2025-09-05,4,2025-09,12,hour,0,1,72,77,2025-09-05 12:00:00,2025-09-05 13:00:00,6,True,-160.26822239150843,-135.40311827351948
248,2025-09-06,5,2025-09,12,hour,0,1,72,77,2025-09-06 12:00:00,2025-09-06 13:00:00,6,True,20.689145132955826,20.459947742774904
249,2025-09-07,6,2025-09,12,hour,0,1,72,77,2025-09-07 12:00:00,2025-09-07 13:00:00,6,True,188.34300771331223,80.00458598443008
250,2025-09-08,0,2025-09,12,hour,0,1,72,77,2025-09-08 12:00:00,2025-09-08 13:00:00,6,True,245.86953490041392,333.98151983530335
251,2025-09-09,1,2025-09,12,hour,0,1,72,77,2025-09-09 12:00:00,2025-09-09 13:00:00,6,True,-201.11370973421467,-191.20766906198014
252,2025-09-10,2,2025-09,12,hour,0,1,72,77,2025-09-10 12:00:00,2025-09-10 13:00:00,6,True,-183.7679241410345,-196.77539459674972
253,2025-09-11,3,2025-09,12,hour,0,1,72,77,2025-09-11 12:00:00,2025-09-11 13:00:00,6,True,-77.63990220151042,-215.68032736730675
254,2025-09-12,4,2025-09,12,hour,0,1,72,77,2025-09-12 12:00:00,2025-09-12 13:00:00,6,True,-153.01816765584303,-103.70384963884294
255,2025-09-13,5,2025-09,12,hour,0,1,72,77,2025-09-13 12:00:00,2025-09-13 13:00:00,6,True,-79.74180710740272,16.640885498735468
256,2025-09-14,6,2025-09,12,hour,0,1,72,77,2025-09-14 12:00:00,2025-09-14 13:00:00,6,True,-31.92815713693729,-155.18272592949657
257,2025-09-15,0,2025-09,12,hour,0,1,72,77,2025-09-15 12:00:00,2025-09-15 13:00:00,6,True,24.247735286215782,-145.57914234365808
258,2025-09-16,1,2025-09,12,hour,0,1,72,77,2025-09-16 12:00:00,2025-09-16 13:00:00,6,True,17.982408233554754,19.403092008158637
259,2025-09-17,2,2025-09,12,hour,0,1,72,77,2025-09-17 12:00:00,2025-09-17 13:00:00,6,True,-101.58637708511378,-58.87886935653811
260,2025-09-18,3,2025-09,12,hour,0,1,72,77,2025-09-18 12:00:00,2025-09-18 13:00:00,6,True,-23.996999518983102,-17.625099877761688
261,2025-09-19,4,2025-09,12,hour,0,1,72,77,2025-09-19 12:00:00,2025-09-19 13:00:00,6,True,-10.103687301291226,-9.25790838488039
262,2025-09-20,5,2025-09,12,hour,0,1,72,77,2025-09-20 12:00:00,2025-09-20 13:00:00,6,True,-8.084911115237977,25.938035979422313
263,2025-09-21,6,2025-09,12,hour,0,1,72,77,2025-09-21 12:00:00,2025-09-21 13:00:00,6,True,119.1914087430614,-5.179718252514552
264,2025-09-22,0,2025-09,12,hour,0,1,72,77,2025-09-22 12:00:00,2025-09-22 13:00:00,6,True,-4.52498620922582,32.20333625372041
265,2025-09-23,1,2025-09,12,hour,0,1,72,77,2025-09-23 12:00:00,2025-09-23 13:00:00,6,True,35.95841478423002,-62.2990406633844
266,2025-09-24,2,2025-09,12,hour,0,1,72,77,2025-09-24 12:00:00,2025-09-24 13:00:00,6,True,152.02487872893622,176.99148400667642
267,2025-09-25,3,2025-09,12,hour,0,1,72,77,2025-09-25 12:00:00,2025-09-25 13:00:00,6,True,-53.0966680683141,18.811620175317177
268,2025-09-26,4,2025-09,12,hour,0,1,72,77,2025-09-26 12:00:00,2025-09-26 13:00:00,6,True,-1.8626635053219616,23.47279303485872
269,2025-09-27,5,2025-09,12,hour,0,1,72,77,2025-09-27 12:00:00,2025-09-27 13:00:00,6,True,74.529704590944,131.83336236439754
270,2025-09-28,6,2025-09,12,hour,0,1,72,77,2025-09-28 12:00:00,2025-09-28 13:00:00,6,True,9.183639758465688,-56.65147974955183
271,2025-09-29,0,2025-09,12,hour,0,1,72,77,2025-09-29 12:00:00,2025-09-29 13:00:00,6,True,62.0470453056267,51.58949037846636
272,2025-09-30,1,2025-09,12,hour,0,1,72,77,2025-09-30 12:00:00,2025-09-30 13:00:00,6,True,103.98641349860297,104.56060971820473
273,2025-10-01,2,2025-10,12,hour,0,1,72,77,2025-10-01 12:00:00,2025-10-01 13:00:00,6,True,58.65320089509654,160.20785327199988
274,2025-10-02,3,2025-10,12,hour,0,1,72,77,2025-10-02 12:00:00,2025-10-02 13:00:00,6,True,188.9009507678702,56.61296349792883
275,2025-10-03,4,2025-10,12,hour,0,1,72,77,2025-10-03 12:00:00,2025-10-03 13:00:00,6,True,99.23644019539643,181.91145215677966
276,2025-10-04,5,2025-10,12,hour,0,1,72,77,2025-10-04 12:00:00,2025-10-04 13:00:00,6,True,83.64741692662976,22.787946775211065
277,2025-10-05,6,2025-10,12,hour,0,1,72,77,2025-10-05 12:00:00,2025-10-05 13:00:00,6,True,99.28341299682779,87.35242423955197
278,2025-10-06,0,2025-10,12,hour,0,1,72,77,2025-10-06 12:00:00,2025-10-06 13:00:00,6,True,197.11987446565522,104.21387450653447
279,2025-10-07,1,2025-10,12,hour,0,1,72,77,2025-10-07 12:00:00,2025-10-07 13:00:00,6,True,29.697494138710226,129.84069154164763
280,2025-10-08,2,2025-10,12,hour,0,1,72,77,2025-10-08 12:00:00,2025-10-08 13:00:00,6,True,51.08014662596694,-32.34556581358174
281,2025-10-09,3,2025-10,12,hour,0,1,72,77,2025-10-09 12:00:00,2025-10-09 13:00:00,6,True,-25.264317550963217,54.74909728018383
282,2025-10-10,4,2025-10,12,hour,0,1,72,77,2025-10-10 12:00:00,2025-10-10 13:00:00,6,True,78.0965097904788,34.26935131187474
283,2025-10-11,5,2025-10,12,hour,0,1,72,77,2025-10-11 12:00:00,2025-10-11 13:00:00,6,True,63.11617218687562,70.22101244157768
284,2025-10-12,6,2025-10,12,hour,0,1,72,77,2025-10-12 12:00:00,2025-10-12 13:00:00,6,True,146.1354902058077,172.05680060705785
285,2025-10-13,0,2025-10,12,hour,0,1,72,77,2025-10-13 12:00:00,2025-10-13 13:00:00,6,True,30.085098230762167,162.0871969336052
286,2025-10-14,1,2025-10,12,hour,0,1,72,77,2025-10-14 12:00:00,2025-10-14 13:00:00,6,True,46.67471969347874,-71.26166077709983
287,2025-10-15,2,2025-10,12,hour,0,1,72,77,2025-10-15 12:00:00,2025-10-15 13:00:00,6,True,-81.14421743223829,173.95186426420682
288,2025-10-16,3,2025-10,12,hour,0,1,72,77,2025-10-16 12:00:00,2025-10-16 13:00:00,6,True,132.46827180576233,51.20747804823865
289,2025-10-17,4,2025-10,12,hour,0,1,72,77,2025-10-17 12:00:00,2025-10-17 13:00:00,6,True,73.04683044133783,63.90195420586997
290,2025-10-18,5,2025-10,12,hour,0,1,72,77,2025-10-18 12:00:00,2025-10-18 13:00:00,6,True,-36.57844143513338,20.55267089857959
291,2025-10-19,6,2025-10,12,hour,0,1,72,77,2025-10-19 12:00:00,2025-10-19 13:00:00,6,True,15.528349458176763,92.95681775840028
292,2025-10-20,0,2025-10,12,hour,0,1,72,77,2025-10-20 12:00:00,2025-10-20 13:00:00,6,True,61.92061628436977,90.98865150668446
293,2025-10-21,1,2025-10,12,hour,0,1,72,77,2025-10-21 12:00:00,2025-10-21 13:00:00,6,True,42.39372962122601,26.67134622432756
294,2025-10-22,2,2025-10,12,hour,0,1,72,77,2025-10-22 12:00:00,2025-10-22 13:00:00,6,True,30.32020168204311,-27.31831336379946
295,2025-10-23,3,2025-10,12,hour,0,1,72,77,2025-10-23 12:00:00,2025-10-23 13:00:00,6,True,-28.294415593287642,39.95619125282504
296,2025-10-24,4,2025-10,12,hour,0,1,72,77,2025-10-24 12:00:00,2025-10-24 13:00:00,6,True,52.74808871926265,17.604179821991465
297,2025-10-25,5,2025-10,12,hour,0,1,72,77,2025-10-25 12:00:00,2025-10-25 13:00:00,6,True,2.662911117423922,3.0731091372114556
298,2025-10-26,6,2025-10,12,hour,0,1,72,77,2025-10-26 12:00:00,2025-10-26 13:00:00,6,True,17.91279279090395,1.4863921126743662
299,2025-10-27,0,2025-10,12,hour,0,1,72,77,2025-10-27 12:00:00,2025-10-27 13:00:00,6,True,2.550842011171426,14.541883398684908
300,2025-10-28,1,2025-10,12,hour,0,1,72,77,2025-10-28 12:00:00,2025-10-28 13:00:00,6,True,-28.50689793216573,-3.9984742302964755
301,2025-10-29,2,2025-10,12,hour,0,1,72,77,2025-10-29 12:00:00,2025-10-29 13:00:00,6,True,41.6328344006597,42.34542644591905
302,2025-10-30,3,2025-10,12,hour,0,1,72,77,2025-10-30 12:00:00,2025-10-30 13:00:00,6,True,-105.57817137777283,-62.41925133571946
303,2025-10-31,4,2025-10,12,hour,0,1,72,77,2025-10-31 12:00:00,2025-10-31 13:00:00,6,True,-73.45859575792565,-102.01998097956455
304,2025-11-01,5,2025-11,12,hour,0,1,72,77,2025-11-01 12:00:00,2025-11-01 13:00:00,6,True,-4.640970967543505,59.832334476227594
305,2025-11-02,6,2025-11,12,hour,0,1,72,77,2025-11-02 12:00:00,2025-11-02 13:00:00,6,True,57.25655475627673,2.3689442451275986
306,2025-11-03,0,2025-11,12,hour,0,1,72,77,2025-11-03 12:00:00,2025-11-03 13:00:00,6,True,-41.62010863739139,44.80125949458155
307,2025-11-04,1,2025-11,12,hour,0,1,72,77,2025-11-04 12:00:00,2025-11-04 13:00:00,6,True,-95.64739127159025,27.295452521303712
308,2025-11-05,2,2025-11,12,hour,0,1,72,77,2025-11-05 12:00:00,2025-11-05 13:00:00,6,True,25.795187682959142,-23.535016316538684
309,2025-11-06,3,2025-11,12,hour,0,1,72,77,2025-11-06 12:00:00,2025-11-06 13:00:00,6,True,31.719492812552136,95.42733334335526
310,2025-11-07,4,2025-11,12,hour,0,1,72,77,2025-11-07 12:00:00,2025-11-07 13:00:00,6,True,27.080862157878375,100.25820358746364
311,2025-11-08,5,2025-11,12,hour,0,1,72,77,2025-11-08 12:00:00,2025-11-08 13:00:00,6,True,51.125615557036326,2.2575396731159194
312,2025-11-09,6,2025-11,12,hour,0,1,72,77,2025-11-09 12:00:00,2025-11-09 13:00:00,6,True,-82.0287559329995,216.7621038501561
313,2025-11-10,0,2025-11,12,hour,0,1,72,77,2025-11-10 12:00:00,2025-11-10 13:00:00,6,True,126.34674360471415,44.20427871882081
314,2025-11-11,1,2025-11,12,hour,0,1,72,77,2025-11-11 12:00:00,2025-11-11 13:00:00,6,True,42.306434111128056,54.44470307740843
315,2025-11-12,2,2025-11,12,hour,0,1,72,77,2025-11-12 12:00:00,2025-11-12 13:00:00,6,True,-20.686481917215435,0.8198832858205
316,2025-11-13,3,2025-11,12,hour,0,1,72,77,2025-11-13 12:00:00,2025-11-13 13:00:00,6,True,128.22319935649998,-19.305555557064206
317,2025-11-14,4,2025-11,12,hour,0,1,72,77,2025-11-14 12:00:00,2025-11-14 13:00:00,6,True,-61.87231461002299,22.206619281624626
318,2025-11-15,5,2025-11,12,hour,0,1,72,77,2025-11-15 12:00:00,2025-11-15 13:00:00,6,True,-117.57695162806908,26.970884032494876
319,2025-11-16,6,2025-11,12,hour,0,1,72,77,2025-11-16 12:00:00,2025-11-16 13:00:00,6,True,204.38924250105734,-58.94816326456263
320,2025-11-17,0,2025-11,12,hour,0,1,72,77,2025-11-17 12:00:00,2025-11-17 13:00:00,6,True,-13.783563374563528,-27.004193404971527
321,2025-11-18,1,2025-11,12,hour,0,1,72,77,2025-11-18 12:00:00,2025-11-18 13:00:00,6,True,19.3235222739025,-11.01104005806701
322,2025-11-19,2,2025-11,12,hour,0,1,72,77,2025-11-19 12:00:00,2025-11-19 13:00:00,6,True,98.57616618973573,-44.35883304304116
323,2025-11-20,3,2025-11,12,hour,0,1,72,77,2025-11-20 12:00:00,2025-11-20 13:00:00,6,True,-40.6358842857447,-15.559732636418024
324,2025-11-21,4,2025-11,12,hour,0,1,72,77,2025-11-21 12:00:00,2025-11-21 13:00:00,6,True,-74.0537079780698,16.73400060235561
325,2025-11-22,5,2025-11,12,hour,0,1,72,77,2025-11-22 12:00:00,2025-11-22 13:00:00,6,True,90.72942723291469,-25.547449392396704
326,2025-11-23,6,2025-11,12,hour,0,1,72,77,2025-11-23 12:00:00,2025-11-23 13:00:00,6,True,-25.987008113844848,-31.142389118928048
327,2025-11-24,0,2025-11,12,hour,0,1,72,77,2025-11-24 12:00:00,2025-11-24 13:00:00,6,True,-13.655608665551275,-18.99147438750909
328,2025-11-25,1,2025-11,12,hour,0,1,72,77,2025-11-25 12:00:00,2025-11-25 13:00:00,6,True,61.11582673598999,81.33886749277372
329,2025-11-26,2,2025-11,12,hour,0,1,72,77,2025-11-26 12:00:00,2025-11-26 13:00:00,6,True,-42.00684811569878,35.67543938686443
330,2025-11-27,3,2025-11,12,hour,0,1,72,77,2025-11-27 12:00:00,2025-11-27 13:00:00,6,True,14.231872374411068,-11.337274499118697
331,2025-11-28,4,2025-11,12,hour,0,1,72,77,2025-11-28 12:00:00,2025-11-28 13:00:00,6,True,-10.675731497390643,83.31308526353632
332,2025-11-29,5,2025-11,12,hour,0,1,72,77,2025-11-29 12:00:00,2025-11-29 13:00:00,6,True,-80.26973317114751,-29.770778151314897
333,2025-11-30,6,2025-11,12,hour,0,1,72,77,2025-11-30 12:00:00,2025-11-30 13:00:00,6,True,46.05239675218854,-94.6371769572964
334,2025-12-01,0,2025-12,12,hour,0,1,72,77,2025-12-01 12:00:00,2025-12-01 13:00:00,6,True,514.4993427430674,411.37374910309654
335,2025-12-02,1,2025-12,12,hour,0,1,72,77,2025-12-02 12:00:00,2025-12-02 13:00:00,6,True,451.61107598949076,472.3192544359861
336,2025-12-03,2,2025-12,12,hour,0,1,72,77,2025-12-03 12:00:00,2025-12-03 13:00:00,6,True,445.21041487730037,551.2962825342311
337,2025-12-04,3,2025-12,12,hour,0,1,72,77,2025-12-04 12:00:00,2025-12-04 13:00:00,6,True,223.62562054465374,125.34551536314757
338,2025-12-05,4,2025-12,12,hour,0,1,72,77,2025-12-05 12:00:00,2025-12-05 13:00:00,6,True,109.90347490026836,156.66564092329796
339,2025-12-06,5,2025-12,12,hour,0,1,72,77,2025-12-06 12:00:00,2025-12-06 13:00:00,6,True,154.92348680521545,17.141645515783164
340,2025-12-07,6,2025-12,12,hour,0,1,72,77,2025-12-07 12:00:00,2025-12-07 13:00:00,6,True,156.77520593214376,67.38283099309304
341,2025-12-08,0,2025-12,12,hour,0,1,72,77,2025-12-08 12:00:00,2025-12-08 13:00:00,6,True,-297.694990319165,-90.98779120940874
342,2025-12-09,1,2025-12,12,hour,0,1,72,77,2025-12-09 12:00:00,2025-12-09 13:00:00,6,True,131.78033282329366,50.74015269404117
343,2025-12-10,2,2025-12,12,hour,0,1,72,77,2025-12-10 12:00:00,2025-12-10 13:00:00,6,True,165.26461174180562,26.256623397600077
344,2025-12-11,3,2025-12,12,hour,0,1,72,77,2025-12-11 12:00:00,2025-12-11 13:00:00,6,True,59.35670734187761,83.61346255929705
345,2025-12-12,4,2025-12,12,hour,0,1,72,77,2025-12-12 12:00:00,2025-12-12 13:00:00,6,True,146.80795019043413,-8.391008301790785
346,2025-12-13,5,2025-12,12,hour,0,1,72,77,2025-12-13 12:00:00,2025-12-13 13:00:00,6,True,64.40527971514605,67.82026289793862
347,2025-12-14,6,2025-12,12,hour,0,1,72,77,2025-12-14 12:00:00,2025-12-14 13:00:00,6,True,78.63276820364156,130.17097152418606
348,2025-12-15,0,2025-12,12,hour,0,1,72,77,2025-12-15 12:00:00,2025-12-15 13:00:00,6,True,98.7331595859511,62.492366267623005
349,2025-12-16,1,2025-12,12,hour,0,1,72,77,2025-12-16 12:00:00,2025-12-16 13:00:00,6,True,283.3450526775464,69.93555308552868
350,2025-12-17,2,2025-12,12,hour,0,1,72,77,2025-12-17 12:00:00,2025-12-17 13:00:00,6,True,18.72768301078395,39.77470007782055
351,2025-12-18,3,2025-12,12,hour,0,1,72,77,2025-12-18 12:00:00,2025-12-18 13:00:00,6,True,176.76856299285933,33.19444069900328
352,2025-12-19,4,2025-12,12,hour,0,1,72,77,2025-12-19 12:00:00,2025-12-19 13:00:00,6,True,16.131674614979982,65.3908261414612
353,2025-12-20,5,2025-12,12,hour,0,1,72,77,2025-12-20 12:00:00,2025-12-20 13:00:00,6,True,43.405996109120224,59.49556018936202
354,2025-12-21,6,2025-12,12,hour,0,1,72,77,2025-12-21 12:00:00,2025-12-21 13:00:00,6,True,203.04549171812187,202.5111558072828
355,2025-12-22,0,2025-12,12,hour,0,1,72,77,2025-12-22 12:00:00,2025-12-22 13:00:00,6,True,-19.21272390270057,-77.42072199386045
356,2025-12-23,1,2025-12,12,hour,0,1,72,77,2025-12-23 12:00:00,2025-12-23 13:00:00,6,True,-108.14583234642198,107.23556146201342
357,2025-12-24,2,2025-12,12,hour,0,1,72,77,2025-12-24 12:00:00,2025-12-24 13:00:00,6,True,-0.3948122169655714,-42.440942768270816
358,2025-12-25,3,2025-12,12,hour,0,1,72,77,2025-12-25 12:00:00,2025-12-25 13:00:00,6,True,-81.11614715643479,-18.48653903450501
359,2025-12-26,4,2025-12,12,hour,0,1,72,77,2025-12-26 12:00:00,2025-12-26 13:00:00,6,True,67.31307977320353,25.196102056645334
360,2025-12-27,5,2025-12,12,hour,0,1,72,77,2025-12-27 12:00:00,2025-12-27 13:00:00,6,True,-77.36926412289108,104.39657518638705
361,2025-12-28,6,2025-12,12,hour,0,1,72,77,2025-12-28 12:00:00,2025-12-28 13:00:00,6,True,-13.264995598804944,-38.95259941866092
362,2025-12-29,0,2025-12,12,hour,0,1,72,77,2025-12-29 12:00:00,2025-12-29 13:00:00,6,True,-247.97118663727483,-82.12585634837221
363,2025-12-30,1,2025-12,12,hour,0,1,72,77,2025-12-30 12:00:00,2025-12-30 13:00:00,6,True,31.33248011456241,-126.15515602093562
