set,group,group_type,group_value,n,mae_kW,rmse_kW,bias_kW 
A_hourly,F2_intraday_linear,hour,177_18_2,6,35.57830474359207,35.57830474359207,35.57830474359207
A_hourly,F0_original,hour,177_18_3,6,162.36940943409445,162.36940943409445,-162.36940943409445
A_hourly,F1_hist_mean,hour,177_18_3,6,194.4959535740245,194.4959535740245,-194.4959535740245
A_hourly,F2_intraday_linear,hour,177_18_3,6,77.44042837910865,77.44042837910865,-77.44042837910865
A_hourly,F0_original,hour,177_18_4,6,88.10007152903881,88.10007152903881,-88.10007152903881
A_hourly,F1_hist_mean,hour,177_18_4,6,147.04050045543408,147.04050045543408,-147.04050045543408
A_hourly,F2_intraday_linear,hour,177_18_4,6,5.178162345943292,5.178162345943292,5.178162345943292
A_hourly,F0_original,hour,177_18_5,6,71.4313606287069,71.4313606287069,-71.4313606287069
A_hourly,F1_hist_mean,hour,177_18_5,6,153.430322927637,153.430322927637,-153.430322927637
A_hourly,F2_intraday_linear,hour,177_18_5,6,8.479146471938293,8.479146471938293,8.479146471938293
A_hourly,F0_original,hour,178_6_0,6,55.15628763201448,55.15628763201448,-55.15628763201448
A_hourly,F1_hist_mean,hour,178_6_0,6,51.47885616434314,51.47885616434314,-51.47885616434314
A_hourly,F2_intraday_linear,hour,178_6_0,6,56.82430250369862,56.82430250369862,-56.82430250369862
A_hourly,F0_original,hour,178_6_1,6,61.5792786819693,61.5792786819693,61.5792786819693
A_hourly,F1_hist_mean,hour,178_6_1,6,102.92236946478124,102.92236946478124,102.92236946478124
A_hourly,F2_intraday_linear,hour,178_6_1,6,101.87836775068172,101.87836775068172,101.87836775068172
A_hourly,F0_original,hour,178_6_2,6,52.90614210733611,52.90614210733611,-52.90614210733611
A_hourly,F1_hist_mean,hour,178_6_2,6,34.343274757947256,34.343274757947256,-34.343274757947256
A_hourly,F2_intraday_linear,hour,178_6_2,6,44.638052340111244,44.638052340111244,-44.638052340111244
A_hourly,F0_original,hour,178_6_3,6,32.265846248555135,32.265846248555135,32.265846248555135
A_hourly,F1_hist_mean,hour,178_6_3,6,42.08492286359524,42.08492286359524,42.08492286359524
A_hourly,F2_intraday_linear,hour,178_6_3,6,37.767047042120794,37.767047042120794,37.767047042120794
A_hourly,F0_original,hour,178_6_4,6,13.070706822482862,13.070706822482862,13.070706822482862
A_hourly,F1_hist_mean,hour,178_6_4,6,37.5437173558139,37.5437173558139,37.5437173558139
A_hourly,F2_intraday_linear,hour,178_6_4,6,31.9153236781508,31.9153236781508,31.9153236781508
A_hourly,F0_original,hour,178_6_5,6,47.11210099644086,47.11210099644086,47.11210099644086
A_hourly,F1_hist_mean,hour,178_6_5,6,65.57791936650301,65.57791936650301,65.57791936650301
A_hourly,F2_intraday_linear,hour,178_6_5,6,47.355703814806475,47.355703814806475,47.355703814806475
A_hourly,F0_original,hour,178_12_0,6,71.0975815122465,71.0975815122465,-71.0975815122465
A_hourly,F1_hist_mean,hour,178_12_0,6,72.39422817587865,72.39422817587865,-72.39422817587865
A_hourly,F2_intraday_linear,hour,178_12_0,6,107.77450708912647,107.77450708912647,-107.77450708912647
A_hourly,F0_original,hour,178_12_1,6,12.913095390074886,12.913095390074886,-12.913095390074886
A_hourly,F1_hist_mean,hour,178_12_1,6,47.164800678945994,47.164800678945994,-47.164800678945994
A_hourly,F2_intraday_linear,hour,178_12_1,6,52.086236400641155,52.086236400641155,-52.086236400641155
A_hourly,F0_original,hour,178_12_2,6,135.96244398481394,135.96244398481394,-135.96244398481394
A_hourly,F1_hist_mean,hour,178_12_2,6,201.8513164125111,201.8513164125111,-201.8513164125111
A_hourly,F2_intraday_linear,hour,178_12_2,6,236.63208364275533,236.63208364275533,-236.63208364275533
A_hourly,F0_original,hour,178_12_3,6,31.341071055621796,31.341071055621796,-31.341071055621796
A_hourly,F1_hist_mean,hour,178_12_3,6,104.82587650612595,104.82587650612595,-104.82587650612595
A_hourly,F2_intraday_linear,hour,178_12_3,6,137.57130825312834,137.57130825312834,-137.57130825312834
A_hourly,F0_original,hour,178_12_4,6,39.79132052276873,39.79132052276873,39.79132052276873
A_hourly,F1_hist_mean,hour,178_12_4,6,24.139023695991455,24.139023695991455,-24.139023695991455
A_hourly,F2_intraday_linear,hour,178_12_4,6,34.741207666877926,34.741207666877926,-34.741207666877926
A_hourly,F0_original,hour,178_12_5,6,93.8319378498054,93.8319378498054,-93.8319378498054
A_hourly,F1_hist_mean,hour,178_12_5,6,140.0813949924095,140.0813949924095,-140.0813949924095
A_hourly,F2_intraday_linear,hour,178_12_5,6,169.39331923473492,169.39331923473492,-169.39331923473492
A_hourly,F0_original,hour,178_18_0,6,134.45104591888912,134.45104591888912,-134.45104591888912
A_hourly,F1_hist_mean,hour,178_18_0,6,162.3912925149475,162.3912925149475,-162.3912925149475
A_hourly,F2_intraday_linear,hour,178_18_0,6,82.20915975479465,82.20915975479465,-82.20915975479465
A_hourly,F0_original,hour,178_18_1,6,143.23285581975733,143.23285581975733,-143.23285581975733
A_hourly,F1_hist_mean,hour,178_18_1,6,187.73602061678184,187.73602061678184,-187.73602061678184
A_hourly,F2_intraday_linear,hour,178_18_1,6,101.36933159292903,101.36933159292903,-101.36933159292903
A_hourly,F0_original,hour,178_18_2,6,138.11773736996747,138.11773736996747,-138.11773736996747
A_hourly,F1_hist_mean,hour,178_18_2,6,181.13085231922696,181.13085231922696,-181.13085231922696
A_hourly,F2_intraday_linear,hour,178_18_2,6,114.12709416447024,114.12709416447024,-114.12709416447024
A_hourly,F0_original,hour,178_18_3,6,35.637732972760205,35.637732972760205,35.637732972760205
A_hourly,F1_hist_mean,hour,178_18_3,6,3.8539830165805142,3.8539830165805142,3.8539830165805142
A_hourly,F2_intraday_linear,hour,178_18_3,6,62.39738315883187,62.39738315883187,62.39738315883187
A_hourly,F0_original,hour,178_18_4,6,55.85651363186298,55.85651363186298,-55.85651363186298
A_hourly,F1_hist_mean,hour,178_18_4,6,108.87977886645558,108.87977886645558,-108.87977886645558
A_hourly,F2_intraday_linear,hour,178_18_4,6,33.375932843010105,33.375932843010105,-33.375932843010105
A_hourly,F0_original,hour,178_18_5,6,14.851969232721785,14.851969232721785,14.851969232721785
A_hourly,F1_hist_mean,hour,178_18_5,6,69.62522651365452,69.62522651365452,-69.62522651365452
A_hourly,F2_intraday_linear,hour,178_18_5,6,7.429160038113878,7.429160038113878,7.429160038113878
A_hourly,F0_original,hour,179_6_0,6,57.456054909513114,57.456054909513114,-57.456054909513114
A_hourly,F1_hist_mean,hour,179_6_0,6,48.54139840759035,48.54139840759035,-48.54139840759035
A_hourly,F2_intraday_linear,hour,179_6_0,6,47.536298991257354,47.536298991257354,-47.536298991257354
A_hourly,F0_original,hour,179_6_1,6,101.64964553470236,101.64964553470236,101.64964553470236
A_hourly,F1_hist_mean,hour,179_6_1,6,137.73736184080644,137.73736184080644,137.73736184080644
A_hourly,F2_intraday_linear,hour,179_6_1,6,138.08304488378235,138.08304488378235,138.08304488378235
A_hourly,F0_original,hour,179_6_2,6,41.42163554617673,41.42163554617673,-41.42163554617673
A_hourly,F1_hist_mean,hour,179_6_2,6,25.23355837476629,25.23355837476629,-25.23355837476629
A_hourly,F2_intraday_linear,hour,179_6_2,6,23.05326322914607,23.05326322914607,-23.05326322914607
A_hourly,F0_original,hour,179_6_3,6,16.09543847650184,16.09543847650184,16.09543847650184
A_hourly,F1_hist_mean,hour,179_6_3,6,26.99686505596037,26.99686505596037,26.99686505596037
A_hourly,F2_intraday_linear,hour,179_6_3,6,27.89245269314688,27.89245269314688,27.89245269314688
A_hourly,F0_original,hour,179_6_4,6,142.9413646983976,142.9413646983976,-142.9413646983976
A_hourly,F1_hist_mean,hour,179_6_4,6,117.76171659309693,117.76171659309693,-117.76171659309693
A_hourly,F2_intraday_linear,hour,179_6_4,6,116.58731765934863,116.58731765934863,-116.58731765934863
A_hourly,F0_original,hour,179_6_5,6,65.39035280605094,65.39035280605094,65.39035280605094
A_hourly,F1_hist_mean,hour,179_6_5,6,84.51452639671425,84.51452639671425,84.51452639671425
A_hourly,F2_intraday_linear,hour,179_6_5,6,88.32770056491518,88.32770056491518,88.32770056491518
A_hourly,F0_original,hour,179_12_0,6,112.17510741000751,112.17510741000751,-112.17510741000751
A_hourly,F1_hist_mean,hour,179_12_0,6,108.91212967268439,108.91212967268439,-108.91212967268439
A_hourly,F2_intraday_linear,hour,179_12_0,6,152.00876244109168,152.00876244109168,-152.00876244109168
A_hourly,F0_original,hour,179_12_1,6,163.27604963580234,163.27604963580234,-163.27604963580234
A_hourly,F1_hist_mean,hour,179_12_1,6,193.28083230441825,193.28083230441825,-193.28083230441825
A_hourly,F2_intraday_linear,hour,179_12_1,6,196.80672031825907,196.80672031825907,-196.80672031825907
A_hourly,F0_original,hour,179_12_2,6,305.69562503972975,305.69562503972975,-305.69562503972975
A_hourly,F1_hist_mean,hour,179_12_2,6,368.25243213050544,368.25243213050544,-368.25243213050544
A_hourly,F2_intraday_linear,hour,179_12_2,6,412.2278007327377,412.2278007327377,-412.2278007327377
A_hourly,F0_original,hour,179_12_3,6,45.18024569909903,45.18024569909903,-45.18024569909903
A_hourly,F1_hist_mean,hour,179_12_3,6,120.59601966785795,120.59601966785795,-120.59601966785795
A_hourly,F2_intraday_linear,hour,179_12_3,6,165.26991495581842,165.26991495581842,-165.26991495581842
A_hourly,F0_original,hour,179_12_4,6,42.11578530204497,42.11578530204497,-42.11578530204497
A_hourly,F1_hist_mean,hour,179_12_4,6,109.56262620094094,109.56262620094094,-109.56262620094094
A_hourly,F2_intraday_linear,hour,179_12_4,6,126.11771288378259,126.11771288378259,-126.11771288378259
A_hourly,F0_original,hour,179_12_5,6,302.4431404821062,302.4431404821062,-302.4431404821062
A_hourly,F1_hist_mean,hour,179_12_5,6,353.9415447918991,353.9415447918991,-353.9415447918991
A_hourly,F2_intraday_linear,hour,179_12_5,6,396.8128706764819,396.8128706764819,-396.8128706764819
A_hourly,F0_original,hour,179_18_0,6,36.02586186768076,36.02586186768076,-36.02586186768076
A_hourly,F1_hist_mean,hour,179_18_0,6,58.290950432964564,58.290950432964564,-58.290950432964564
A_hourly,F2_intraday_linear,hour,179_18_0,6,165.72015133812693,165.72015133812693,165.72015133812693
A_hourly,F0_original,hour,179_18_1,6,228.0275257240155,228.0275257240155,-228.0275257240155
A_hourly,F1_hist_mean,hour,179_18_1,6,269.21180896774604,269.21180896774604,-269.21180896774604
A_hourly,F2_intraday_linear,hour,179_18_1,6,36.91359877405375,36.91359877405375,-36.91359877405375
A_hourly,F0_original,hour,179_18_2,6,202.1283523651091,202.1283523651091,-202.1283523651091
A_hourly,F1_hist_mean,hour,179_18_2,6,240.63273811570798,240.63273811570798,-240.63273811570798
A_hourly,F2_intraday_linear,hour,179_18_2,6,56.559259279206344,56.559259279206344,-56.559259279206344
A_hourly,F0_original,hour,179_18_3,6,116.49979434160377,116.49979434160377,-116.49979434160377
A_hourly,F1_hist_mean,hour,179_18_3,6,156.15773667471512,156.15773667471512,-156.15773667471512
A_hourly,F2_intraday_linear,hour,179_18_3,6,21.794305453647212,21.794305453647212,-21.794305453647212
A_hourly,F0_original,hour,179_18_4,6,276.01838591359046,276.01838591359046,-276.01838591359046
A_hourly,F1_hist_mean,hour,179_18_4,6,336.4069158520406,336.4069158520406,-336.4069158520406
A_hourly,F2_intraday_linear,hour,179_18_4,6,160.90044531867443,160.90044531867443,-160.90044531867443
A_hourly,F0_original,hour,179_18_5,6,348.8788213640087,348.8788213640087,-348.8788213640087
A_hourly,F1_hist_mean,hour,179_18_5,6,433.3687328273113,433.3687328273113,-433.3687328273113
A_hourly,F2_intraday_linear,hour,179_18_5,6,229.73367667551202,229.73367667551202,-229.73367667551202
A_hourly,F0_original,hour,180_6_0,6,64.99844351883803,64.99844351883803,-64.99844351883803
A_hourly,F1_hist_mean,hour,180_6_0,6,55.14755433238406,55.14755433238406,-55.14755433238406
A_hourly,F2_intraday_linear,hour,180_6_0,6,39.54749995469865,39.54749995469865,-39.54749995469865
A_hourly,F0_original,hour,180_6_1,6,47.84918932862274,47.84918932862274,47.84918932862274
A_hourly,F1_hist_mean,hour,180_6_1,6,82.78788697516211,82.78788697516211,82.78788697516211
A_hourly,F2_intraday_linear,hour,180_6_1,6,87.59165259630208,87.59165259630208,87.59165259630208
A_hourly,F0_original,hour,180_6_2,6,76.89311171527152,76.89311171527152,-76.89311171527152
A_hourly,F1_hist_mean,hour,180_6_2,6,57.37384994239346,57.37384994239346,-57.37384994239346
A_hourly,F2_intraday_linear,hour,180_6_2,6,23.874610360599036,23.874610360599036,-23.874610360599036
A_hourly,F0_original,hour,180_6_3,6,67.63295808415842,67.63295808415842,-67.63295808415842
A_hourly,F1_hist_mean,hour,180_6_3,6,54.09945615526067,54.09945615526067,-54.09945615526067
A_hourly,F2_intraday_linear,hour,180_6_3,6,40.51410631329691,40.51410631329691,-40.51410631329691
A_hourly,F0_original,hour,180_6_4,6,26.847413416597192,26.847413416597192,-26.847413416597192
A_hourly,F1_hist_mean,hour,180_6_4,6,8.43517159127532,8.43517159127532,8.43517159127532
A_hourly,F2_intraday_linear,hour,180_6_4,6,26.681480092350284,26.681480092350284,26.681480092350284
A_hourly,F0_original,hour,180_6_5,6,96.74712154358349,96.74712154358349,-96.74712154358349
A_hourly,F1_hist_mean,hour,180_6_5,6,77.17089819375906,77.17089819375906,-77.17089819375906
A_hourly,F2_intraday_linear,hour,180_6_5,6,18.950878628568717,18.950878628568717,-18.950878628568717
A_hourly,F0_original,hour,180_12_0,6,180.39628084639298,180.39628084639298,-180.39628084639298
A_hourly,F1_hist_mean,hour,180_12_0,6,165.53619710338535,165.53619710338535,-165.53619710338535
A_hourly,F2_intraday_linear,hour,180_12_0,6,134.59349425062646,134.59349425062646,-134.59349425062646
A_hourly,F0_original,hour,180_12_1,6,270.330575379955,270.330575379955,-270.330575379955
A_hourly,F1_hist_mean,hour,180_12_1,6,293.23271103883326,293.23271103883326,-293.23271103883326
A_hourly,F2_intraday_linear,hour,180_12_1,6,294.88113235659694,294.88113235659694,-294.88113235659694
A_hourly,F0_original,hour,180_12_2,6,108.30982439146555,108.30982439146555,-108.30982439146555
A_hourly,F1_hist_mean,hour,180_12_2,6,139.35153567965244,139.35153567965244,-139.35153567965244
A_hourly,F2_intraday_linear,hour,180_12_2,6,122.36084353641854,122.36084353641854,-122.36084353641854
A_hourly,F0_original,hour,180_12_3,6,126.0195656298165,126.0195656298165,-126.0195656298165
A_hourly,F1_hist_mean,hour,180_12_3,6,178.3755039829266,178.3755039829266,-178.3755039829266
A_hourly,F2_intraday_linear,hour,180_12_3,6,154.97762637435517,154.97762637435517,-154.97762637435517
A_hourly,F0_original,hour,180_12_4,6,278.90734158687883,278.90734158687883,-278.90734158687883
A_hourly,F1_hist_mean,hour,180_12_4,6,325.0665143790611,325.0665143790611,-325.0665143790611
A_hourly,F2_intraday_linear,hour,180_12_4,6,326.2081164654164,326.2081164654164,-326.2081164654164
A_hourly,F0_original,hour,180_12_5,6,253.57942993754114,253.57942993754114,-253.57942993754114
A_hourly,F1_hist_mean,hour,180_12_5,6,280.3273755853397,280.3273755853397,-280.3273755853397
A_hourly,F2_intraday_linear,hour,180_12_5,6,259.0707919524493,259.0707919524493,-259.0707919524493
A_hourly,F0_original,hour,180_18_0,6,345.09414761170956,345.09414761170956,-345.09414761170956
A_hourly,F1_hist_mean,hour,180_18_0,6,351.8789547388433,351.8789547388433,-351.8789547388433
A_hourly,F2_intraday_linear,hour,180_18_0,6,207.19021085872464,207.19021085872464,-207.19021085872464
A_hourly,F0_original,hour,180_18_1,6,128.34722806364607,128.34722806364607,-128.34722806364607
A_hourly,F1_hist_mean,hour,180_18_1,6,140.884582642655,140.884582642655,-140.884582642655
A_hourly,F2_intraday_linear,hour,180_18_1,6,13.903251189753973,13.903251189753973,13.903251189753973
A_hourly,F0_original,hour,180_18_2,6,322.9596138932329,322.9596138932329,-322.9596138932329
A_hourly,F1_hist_mean,hour,180_18_2,6,333.32286332802596,333.32286332802596,-333.32286332802596
A_hourly,F2_intraday_linear,hour,180_18_2,6,221.24574594155638,221.24574594155638,-221.24574594155638
A_hourly,F0_original,hour,180_18_3,6,151.3667514595718,151.3667514595718,-151.3667514595718
A_hourly,F1_hist_mean,hour,180_18_3,6,167.09314737260502,167.09314737260502,-167.09314737260502
A_hourly,F2_intraday_linear,hour,180_18_3,6,99.20294130766433,99.20294130766433,-99.20294130766433
A_hourly,F0_original,hour,180_18_4,6,42.381267375619245,42.381267375619245,-42.381267375619245
A_hourly,F1_hist_mean,hour,180_18_4,6,75.49274614950264,75.49274614950264,-75.49274614950264
A_hourly,F2_intraday_linear,hour,180_18_4,6,51.53262701830181,51.53262701830181,51.53262701830181
A_hourly,F0_original,hour,180_18_5,6,158.45880740790517,158.45880740790517,-158.45880740790517
A_hourly,F1_hist_mean,hour,180_18_5,6,208.90522909097263,208.90522909097263,-208.90522909097263
A_hourly,F2_intraday_linear,hour,180_18_5,6,59.946310654407625,59.946310654407625,-59.946310654407625
A_hourly,F0_original,hour,181_6_0,6,298.7754845979689,298.7754845979689,298.7754845979689
A_hourly,F1_hist_mean,hour,181_6_0,6,312.27389822639634,312.27389822639634,312.27389822639634
A_hourly,F2_intraday_linear,hour,181_6_0,6,215.45677762877585,215.45677762877585,215.45677762877585
A_hourly,F0_original,hour,181_6_1,6,392.7073595980528,392.7073595980528,392.7073595980528
A_hourly,F1_hist_mean,hour,181_6_1,6,421.5243877875155,421.5243877875155,421.5243877875155
A_hourly,F2_intraday_linear,hour,181_6_1,6,423.1893469454353,423.1893469454353,423.1893469454353
A_hourly,F0_original,hour,181_6_2,6,351.10317920993657,351.10317920993657,351.10317920993657
A_hourly,F1_hist_mean,hour,181_6_2,6,375.7664690152742,375.7664690152742,375.7664690152742
A_hourly,F2_intraday_linear,hour,181_6_2,6,183.64099410410745,183.64099410410745,183.64099410410745
A_hourly,F0_original,hour,181_6_3,6,459.83894626800975,459.83894626800975,459.83894626800975
A_hourly,F1_hist_mean,hour,181_6_3,6,473.8852214769504,473.8852214769504,473.8852214769504
